TIMESTAMP,RECORD,Day_of_Year,Hour,VWC_1_Avg,EC_1_Avg,ST_1_Avg,P_1_Avg,PA_1_Avg,VR_1_Avg,VWC_2_Avg,EC_2_Avg,ST_2_Avg,P_2_Avg,PA_2_Avg,VR_2_Avg,VWC_3_Avg,EC_3_Avg,ST_3_Avg,P_3_Avg,PA_3_Avg,VR_3_Avg,SWE_mv_Avg,JUDD_AT_Avg,JUDD_Depth_Avg,Judd_offset_Avg,TT_C,SBT_C
9/23/17 1:45,3792,266,145,NAN,0.001,6.359,2.476,1.177,1.001,NAN,0,0,0,0,0,0.152,0.019,10.44,8.23,1.416,1.025,0.015,-3.341,-109.8,0,-75.47,-76.95
9/23/17 2:00,3793,266,200,0.071,0.001,9.62,4.621,1.267,1.002,NAN,0,0,0,0,0,0.152,0.02,10.42,8.23,1.416,1.025,0.015,-3.413,-109.9,0,-75.68,-77.13
9/23/17 2:15,3794,266,215,NAN,0.001,9.64,4.621,1.267,1.002,NAN,0,0,0,0,0,0.152,0.02,10.43,8.23,1.416,1.025,0.015,-3.657,-109.8,0,-75.74,-77.31
9/23/17 2:30,3795,266,230,NAN,0.001,9.64,4.621,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.42,8.23,1.416,1.025,0.015,-3.852,-109.8,0,-75.8,-77.31
9/23/17 2:45,3796,266,245,NAN,0.001,9.39,4.468,1.261,1.002,NAN,0,0,0,0,0,0.152,0.019,10.42,8.23,1.416,1.025,0.015,-3.85,-109.9,0,-75.65,-77.31
9/23/17 3:00,3797,266,300,NAN,0.001,5.935,2.32,1.171,1.001,NAN,0,0,0,0,0,0.152,0.019,10.42,8.23,1.416,1.025,0.015,-3.832,-109.9,0,-75.96,-77.68
9/23/17 3:15,3798,266,315,NAN,0.001,5.928,2.32,1.171,1.001,NAN,0,0,0,0,0,0.152,0.02,10.44,8.23,1.416,1.025,0.015,-3.824,-110,0,-76,-77.68
9/23/17 3:30,3799,266,330,0.012,0.001,5.836,2.319,1.171,1.001,NAN,0,0,0,0,0,0.152,0.019,10.42,8.23,1.416,1.025,0.015,-4.292,-110,0,-75.81,-77.49
9/23/17 3:45,3800,266,345,0.016,0.001,6.061,2.474,1.177,1.001,NAN,0,0,0,0,0,0.152,0.019,10.42,8.23,1.416,1.025,0.015,-4.364,-110,0,-75.79,-77.49
9/23/17 4:00,3801,266,400,0.067,0.002,9.34,4.465,1.261,1.002,NAN,0,0,0,0,0,0.152,0.019,10.4,8.23,1.416,1.025,0.014,-4.364,-110,0,-75.97,-77.68
9/23/17 4:15,3802,266,415,0.016,0.001,5.98,2.476,1.177,1.001,NAN,0,0,0,0,0,0.152,0.019,10.39,8.23,1.416,1.025,0.014,-4.364,-110,0,-76.04,-77.87
9/23/17 4:30,3803,266,430,0.071,0.002,9.6,4.618,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.39,8.23,1.416,1.025,0.014,-4.545,-110,0,-76.04,-77.87
9/23/17 4:45,3804,266,445,NAN,0.002,9.6,4.618,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.39,8.23,1.416,1.025,0.014,-4.907,-110,0,-76.11,-78.06
9/23/17 5:00,3805,266,500,NAN,0.002,9.6,4.618,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.38,8.23,1.416,1.025,0.014,-4.907,-110,0,-76.16,-78.06
9/23/17 5:15,3806,266,515,NAN,0.002,9.6,4.618,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.39,8.23,1.416,1.025,0.014,-4.907,-110,0,-76.45,-78.45
9/23/17 5:30,3807,266,530,NAN,0.002,9.6,4.618,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.38,8.23,1.416,1.025,0.014,-4.907,-110,0,-76.47,-78.45
9/23/17 5:45,3808,266,545,NAN,0.002,9.6,4.618,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.36,8.23,1.416,1.025,0.013,-4.907,-110,0,-76.39,-78.26
9/23/17 6:00,3809,266,600,NAN,0.002,9.59,4.618,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.39,8.23,1.416,1.025,0.013,-4.939,-110,0,-76.49,-78.45
9/23/17 6:15,3810,266,615,NAN,0.002,9.55,4.618,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.35,8.23,1.416,1.025,0.012,-5.301,-110,0,-76.47,-78.45
9/23/17 6:30,3811,266,630,NAN,0.002,9.55,4.618,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.33,8.23,1.416,1.025,0.011,-5.414,-109.9,0,-76.94,-78.86
9/23/17 6:45,3812,266,645,NAN,0.002,9.55,4.618,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.36,8.23,1.416,1.025,0.01,-5.428,-109.9,0,-76.56,-78.45
9/23/17 7:00,3813,266,700,NAN,0.002,9.55,4.618,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.34,8.23,1.416,1.025,0.009,-5.414,-109.9,0,-76.84,-78.86
9/23/17 7:15,3814,266,715,NAN,0.002,9.55,4.618,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.33,8.23,1.416,1.025,0.007,-5.437,-109.9,0,-76.6,-78.66
9/23/17 7:30,3815,266,730,NAN,0.002,9.27,4.465,1.261,1.002,NAN,0,0,0,0,0,0.152,0.019,10.33,8.23,1.416,1.025,0.005,-5.364,-109.8,0,-76.07,-78.45
9/23/17 7:45,3816,266,745,0.012,0.001,5.369,2.322,1.171,1.001,NAN,0,0,0,0,0,0.152,0.019,10.35,8.23,1.416,1.025,0.003,-4.726,-109.9,0,-76.03,-78.45
9/23/17 8:00,3817,266,800,0.012,0.001,5.341,2.323,1.171,1.001,NAN,0,0,0,0,0,0.152,0.019,10.34,8.23,1.416,1.025,0.003,-4.115,-109.9,0,-76.15,-78.45
9/23/17 8:15,3818,266,815,0.016,0.001,5.572,2.475,1.177,1.001,NAN,0,0,0,0,0,0.152,0.019,10.31,8.23,1.416,1.025,0.005,-3.63,-109.9,0,-76.01,-78.06
9/23/17 8:30,3819,266,830,NAN,0.001,9.44,4.621,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.32,8.23,1.416,1.025,0.009,-2.634,-109.9,0,-75.61,-77.68
9/23/17 8:45,3820,266,845,NAN,0.001,9.44,4.621,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.3,8.23,1.416,1.025,0.012,-1.239,-110,0,-75.6,-76.95
9/23/17 9:00,3821,266,900,NAN,0.001,9.44,4.621,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.31,8.23,1.416,1.025,0.015,0.3,-110.2,0,-76.83,-76.43
9/23/17 9:15,3822,266,915,NAN,0.001,9.44,4.621,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.31,8.23,1.416,1.025,0.015,0.95,-110.1,0,-77.23,-75.45
9/23/17 9:30,3823,266,930,NAN,0.001,9.44,4.621,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.28,8.23,1.416,1.025,0.015,2.199,-110,0,-77.72,-74.69
9/23/17 9:45,3824,266,945,NAN,0.001,9.44,4.621,1.267,1.002,NAN,0,0,0,0,0,0.152,0.02,10.3,8.23,1.416,1.025,0.015,4.412,-110.2,0,-75.27,-73.83
9/23/17 10:00,3825,266,1000,NAN,0.002,9.37,4.621,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.28,8.23,1.416,1.025,0.015,4.766,-110.1,0,-80.1,-72.89
9/23/17 10:15,3826,266,1015,NAN,0.002,9.37,4.621,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.27,8.23,1.416,1.025,0.015,5.7,-110.2,0,-85.5,-72.02
9/23/17 10:30,3827,266,1030,NAN,0.002,9.08,4.468,1.261,1.002,NAN,0,0,0,0,0,0.152,0.019,10.26,8.23,1.416,1.025,0.015,5.452,-110.1,0,-82.9,-71.54
9/23/17 10:45,3828,266,1045,NAN,0.001,5.037,2.321,1.171,1.001,NAN,0,0,0,0,0,0.152,0.019,10.28,8.23,1.416,1.025,0.015,5.813,-110.1,0,-76.41,-70.97
9/23/17 11:00,3829,266,1100,NAN,0.001,5.042,2.321,1.171,1.001,NAN,0,0,0,0,0,0.152,0.019,10.25,8.23,1.416,1.025,0.016,6.975,-110.3,0,-78.92,-69.69
9/23/17 11:15,3830,266,1115,NAN,0.001,5.11,2.319,1.171,1.001,NAN,0,0,0,0,0,0.152,0.019,10.26,8.23,1.416,1.025,0.016,7.554,-110.2,0,-79.72,-69.29
9/23/17 11:30,3831,266,1130,NAN,0.001,5.394,2.473,1.177,1.001,NAN,0,0,0,0,0,0.152,0.019,10.26,8.23,1.416,1.024,0.016,7.362,-109.9,0,-77.6,-68.9
9/23/17 11:45,3832,266,1145,NAN,0.001,9.36,4.621,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.26,8.23,1.416,1.025,0.016,7.725,-109.9,0,-74.92,-67.71
9/23/17 12:00,3833,266,1200,NAN,0.001,9.36,4.621,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.23,8.23,1.416,1.025,0.016,7.713,-109.9,0,-74.18,-66.29
9/23/17 12:15,3834,266,1215,NAN,0.001,9.36,4.621,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.26,8.23,1.416,1.025,0.016,7.863,-109.9,0,-72.7,-65.44
9/23/17 12:30,3835,266,1230,NAN,0.001,9.36,4.621,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.25,8.23,1.416,1.025,0.016,8.17,-109.8,0,-70.9,-64.64
9/23/17 12:45,3836,266,1245,NAN,0.001,9.26,4.619,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.24,8.23,1.416,1.025,0.016,8.14,-109.8,0,-69.42,-64.22
9/23/17 13:00,3837,266,1300,NAN,0.001,9.26,4.619,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.23,8.23,1.416,1.025,0.016,8.55,-109.9,0,-70.67,-63.95
9/23/17 13:15,3838,266,1315,NAN,0.001,9.26,4.619,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.23,8.23,1.416,1.025,0.016,9,-110,0,-71.28,-64.16
9/23/17 13:30,3839,266,1330,0.067,0.001,9.08,4.47,1.261,1.002,NAN,0,0,0,0,0,0.152,0.019,10.22,8.23,1.416,1.025,0.016,9.24,-110,0,-70.58,-64.78
9/23/17 13:45,3840,266,1345,NAN,0.001,6.559,2.363,1.173,1.001,NAN,0,0,0,0,0,0.152,0.019,10.22,8.23,1.416,1.025,0.016,9.29,-110.1,0,-68.57,-65.14
9/23/17 14:00,3841,266,1400,NAN,0.001,6.559,2.363,1.173,1.001,NAN,0,0,0,0,0,0.152,0.019,10.23,8.23,1.416,1.025,0.016,9.54,-110,0,-68.81,-65.44
9/23/17 14:15,3842,266,1415,NAN,0.001,6.559,2.363,1.173,1.001,NAN,0,0,0,0,0,0.152,0.019,10.21,8.23,1.416,1.025,0.016,9.82,-110.1,0,-71.79,-65.67
9/23/17 14:30,3843,266,1430,NAN,0.001,6.559,2.363,1.173,1.001,NAN,0,0,0,0,0,0.152,0.019,10.18,8.23,1.416,1.025,0.016,9.68,-110.1,0,-71.22,-65.74
9/23/17 14:45,3844,266,1445,NAN,0.001,6.559,2.363,1.173,1.001,NAN,0,0,0,0,0,0.152,0.019,10.19,8.23,1.416,1.025,0.016,9.72,-110.1,0,-70.31,-65.74
9/23/17 15:00,3845,266,1500,NAN,0.001,6.559,2.363,1.173,1.001,NAN,0,0,0,0,0,0.152,0.019,10.19,8.23,1.416,1.025,0.016,9.79,-110.1,0,-67.91,-65.74
9/23/17 15:15,3846,266,1515,NAN,0.001,6.559,2.363,1.173,1.001,NAN,0,0,0,0,0,0.152,0.019,10.18,8.23,1.416,1.025,0.016,9.75,-110,0,-65.43,-65.82
9/23/17 15:30,3847,266,1530,NAN,0.001,6.66,2.364,1.173,1.001,NAN,0,0,0,0,0,0.152,0.019,10.14,8.23,1.416,1.025,0.016,9.82,-110,0,-64.66,-65.82
9/23/17 15:45,3848,266,1545,0.017,0.001,8.15,2.533,1.181,1.001,NAN,0,0,0,0,0,0.152,0.019,10.17,8.23,1.416,1.025,0.016,9.57,-110,0,-62.44,-66.05
9/23/17 16:00,3849,266,1600,0.071,0.001,9.22,4.621,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.15,8.23,1.416,1.025,0.017,9.79,-110,0,-68.63,-65.9
9/23/17 16:15,3850,266,1615,0.067,0.001,9.12,4.473,1.261,1.002,NAN,0,0,0,0,0,0.152,0.019,10.15,8.23,1.416,1.025,0.017,9.57,-110,0,-74.86,-65.9
9/23/17 16:30,3851,266,1630,0.014,0.001,8.41,2.388,1.174,1.001,NAN,0,0,0,0,0,0.152,0.019,10.14,8.23,1.416,1.025,0.016,9.25,-110.1,0,-74.02,-66.21
9/23/17 16:45,3852,266,1645,NAN,0.001,8.41,2.388,1.174,1.001,NAN,0,0,0,0,0,0.152,0.019,10.15,8.23,1.416,1.024,0.016,9.14,-110,0,-73.37,-66.53
9/23/17 17:00,3853,266,1700,NAN,0.001,8.46,2.537,1.181,1.001,NAN,0,0,0,0,0,0.152,0.019,10.14,8.23,1.416,1.024,0.016,8.74,-110,0,-73.68,-66.86
9/23/17 17:15,3854,266,1715,NAN,0.001,9.15,4.619,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.15,8.23,1.416,1.025,0.016,8.4,-110.1,0,-73.53,-67.36
9/23/17 17:30,3855,266,1730,NAN,0.002,9.15,4.619,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.12,8.23,1.416,1.025,0.016,7.935,-110.1,0,-72.99,-67.62
9/23/17 17:45,3856,266,1745,NAN,0.002,9.12,4.617,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.13,8.23,1.416,1.025,0.016,7.676,-110.1,0,-73.2,-67.98
9/23/17 18:00,3857,266,1800,NAN,0.002,9.13,4.617,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.12,8.23,1.416,1.025,0.016,7.118,-110,0,-73.39,-68.52
9/23/17 18:15,3858,266,1815,NAN,0.001,9.19,4.617,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.11,8.23,1.416,1.025,0.016,6.476,-110.2,0,-73.8,-68.71
9/23/17 18:30,3859,266,1830,NAN,0.001,9.19,4.617,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.13,8.23,1.416,1.025,0.016,5.894,-110.1,0,-74.13,-69.19
9/23/17 18:45,3860,266,1845,NAN,0.001,9.18,4.617,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.1,8.23,1.416,1.025,0.016,4.826,-110.2,0,-74.5,-69.59
9/23/17 19:00,3861,266,1900,NAN,0.002,9.11,4.619,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.1,8.23,1.416,1.025,0.016,3.762,-110.2,0,-74.44,-70.21
9/23/17 19:15,3862,266,1915,NAN,0.002,9.11,4.619,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.1,8.23,1.416,1.025,0.016,2.941,-110.2,0,-74.46,-70.86
9/23/17 19:30,3863,266,1930,NAN,0.002,9.12,4.619,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.1,8.23,1.416,1.024,0.015,2.379,-110.3,0,-74.51,-71.54
9/23/17 19:45,3864,266,1945,NAN,0.001,9.15,4.62,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.08,8.23,1.416,1.024,0.015,1.51,-110.2,0,-74.5,-72.02
9/23/17 20:00,3865,266,2000,NAN,0.001,9.15,4.62,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.08,8.23,1.416,1.024,0.015,0.837,-110.2,0,-74.68,-72.64
9/23/17 20:15,3866,266,2015,NAN,0.001,9.16,4.623,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.06,8.23,1.416,1.025,0.015,0.259,-110.2,0,-74.86,-73.16
9/23/17 20:30,3867,266,2030,NAN,0.001,9.16,4.623,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.07,8.23,1.416,1.025,0.015,-0.338,-110.1,0,-74.91,-73.69
9/23/17 20:45,3868,266,2045,NAN,0.001,9.16,4.623,1.267,1.002,NAN,0,0,0,0,0,0.152,0.019,10.04,8.2,1.415,1.025,0.015,-0.737,-110.1,0,-75.27,-74.11
9/23/17 21:00,3869,266,2100,NAN,0.001,9.09,4.472,1.261,1.001,NAN,0,0,0,0,0,0.152,0.019,10.05,8.2,1.415,1.025,0.015,-1.156,-110.1,0,-75.37,-74.54
9/23/17 21:15,3870,266,2115,NAN,0.001,8.17,2.364,1.173,1.001,NAN,0,0,0,0,0,0.152,0.019,10.05,8.2,1.415,1.025,0.015,-1.875,-110.1,0,-75.63,-74.99
9/23/17 21:30,3871,266,2130,NAN,0.001,8.17,2.364,1.173,1.001,NAN,0,0,0,0,0,0.152,0.019,10.04,8.2,1.415,1.025,0.015,-1.882,-110.1,0,-75.84,-75.3
9/23/17 21:45,3872,266,2145,NAN,0.001,8.17,2.364,1.173,1.001,NAN,0,0,0,0,0,0.152,0.019,10.04,8.2,1.415,1.025,0.015,-1.876,-110.1,0,-76.22,-75.61
9/23/17 22:00,3873,266,2200,NAN,0.001,8.24,2.513,1.179,1.001,NAN,0,0,0,0,0,0.152,0.019,10.06,8.2,1.415,1.025,0.015,-1.911,-110,0,-76.24,-75.77
9/23/17 22:15,3874,266,2215,NAN,0.002,9.19,4.592,1.266,1.002,NAN,0,0,0,0,0,0.152,0.019,10.04,8.2,1.415,1.025,0.015,-1.947,-110.1,0,-76.36,-76.1
9/23/17 22:30,3875,266,2230,NAN,0.002,9.08,4.443,1.26,1.002,NAN,0,0,0,0,0,0.152,0.019,9.98,8.2,1.415,1.025,0.015,-2.019,-110.1,0,-75.76,-76.1
9/23/17 22:45,3876,266,2245,NAN,0.001,7.57,2.363,1.173,1.001,NAN,0,0,0,0,0,0.152,0.019,10.03,8.2,1.415,1.025,0.015,-1.947,-110,0,-75.29,-76.1
9/23/17 23:00,3877,266,2300,NAN,0.001,7.679,2.512,1.179,1.001,NAN,0,0,0,0,0,0.152,0.019,10.01,8.2,1.415,1.025,0.015,-2.055,-110,0,-75.32,-76.1
9/23/17 23:15,3878,266,2315,NAN,0.002,9.2,4.592,1.266,1.002,NAN,0,0,0,0,0,0.152,0.019,10.01,8.2,1.415,1.025,0.015,-2.441,-109.9,0,-75.42,-76.27
9/23/17 23:30,3879,266,2330,NAN,0.002,9.2,4.592,1.266,1.002,NAN,0,0,0,0,0,0.152,0.019,10.01,8.2,1.415,1.025,0.015,-2.515,-109.9,0,-75.56,-76.43
9/23/17 23:45,3880,266,2345,0.066,0.002,9.1,4.441,1.26,1.003,NAN,0,0,0,0,0,0.152,0.019,10,8.2,1.415,1.025,0.015,-2.748,-109.8,0,-75.45,-76.26
9/24/17 0:00,3881,267,0,NAN,0.001,7.134,2.361,1.173,1.002,NAN,0,0,0,0,0,0.152,0.019,10.01,8.2,1.415,1.025,0.015,-2.856,-109.8,0,-75.54,-76.43
9/24/17 0:15,3882,267,15,NAN,0.001,7.276,2.51,1.179,1.002,NAN,0,0,0,0,0,0.152,0.019,10.01,8.2,1.415,1.025,0.015,-2.927,-109.9,0,-75.73,-76.6
9/24/17 0:30,3883,267,30,0.07,0.001,9.26,4.596,1.266,1.002,NAN,0,0,0,0,0,0.152,0.019,9.99,8.2,1.415,1.025,0.015,-2.923,-110,0,-75.85,-76.78
9/24/17 0:45,3884,267,45,0.066,0.001,9.1,4.445,1.26,1.002,NAN,0,0,0,0,0,0.152,0.019,9.97,8.2,1.415,1.025,0.015,-2.918,-109.9,0,-75.55,-76.43
9/24/17 1:00,3885,267,100,0.017,0.001,6.928,2.513,1.179,1.001,NAN,0,0,0,0,0,0.152,0.019,9.98,8.2,1.415,1.024,0.015,-2.916,-109.8,0,-75.9,-76.78
9/24/17 1:15,3886,267,115,0.07,0.001,9.22,4.595,1.266,1.002,NAN,0,0,0,0,0,0.152,0.019,9.98,8.2,1.415,1.025,0.015,-2.915,-109.9,0,-75.93,-76.78
9/24/17 1:30,3887,267,130,0.066,0.002,9.09,4.444,1.26,1.002,NAN,0,0,0,0,0,0.152,0.019,10.01,8.2,1.415,1.025,0.015,-2.915,-110,0,-75.95,-76.78
9/24/17 1:45,3888,267,145,NAN,0.001,6.553,2.366,1.173,1.001,NAN,0,0,0,0,0,0.152,0.019,9.98,8.2,1.415,1.024,0.015,-3.055,-110,0,-75.91,-76.78
9/24/17 2:00,3889,267,200,NAN,0.001,6.553,2.366,1.173,1.001,NAN,0,0,0,0,0,0.152,0.019,9.97,8.2,1.415,1.025,0.015,-3.332,-109.9,0,-75.89,-76.78
9/24/17 2:15,3890,267,215,NAN,0.001,6.553,2.366,1.173,1.001,NAN,0,0,0,0,0,0.152,0.019,9.96,8.2,1.415,1.025,0.014,-3.33,-109.9,0,-75.89,-76.78
9/24/17 2:30,3891,267,230,NAN,0.001,6.736,2.514,1.179,1.001,NAN,0,0,0,0,0,0.152,0.019,9.97,8.2,1.415,1.025,0.014,-3.355,-109.9,0,-76.2,-77.13
9/24/17 2:45,3892,267,245,NAN,0.002,9.29,4.591,1.266,1.003,NAN,0,0,0,0,0,0.152,0.019,9.97,8.2,1.415,1.025,0.014,-3.368,-110,0,-75.88,-76.78
9/24/17 3:00,3893,267,300,NAN,0.002,9.29,4.591,1.266,1.002,NAN,0,0,0,0,0,0.152,0.019,9.96,8.2,1.415,1.025,0.014,-3.37,-110.1,0,-76.21,-77.13
9/24/17 3:15,3894,267,315,NAN,0.001,9.27,4.594,1.266,1.002,NAN,0,0,0,0,0,0.152,0.019,9.96,8.2,1.415,1.025,0.014,-3.381,-110.2,0,-76.2,-77.13
9/24/17 3:30,3895,267,330,NAN,0.001,9.27,4.594,1.266,1.002,NAN,0,0,0,0,0,0.152,0.019,9.97,8.2,1.415,1.025,0.014,-3.745,-110.2,0,-76.07,-77.13
9/24/17 3:45,3896,267,345,0.07,0.002,9.3,4.593,1.266,1.002,NAN,0,0,0,0,0,0.152,0.019,9.95,8.2,1.415,1.025,0.014,-3.827,-110.3,0,-76.12,-77.13
9/24/17 4:00,3897,267,400,0.07,0.002,9.27,4.592,1.266,1.002,NAN,0,0,0,0,0,0.152,0.019,9.98,8.2,1.415,1.025,0.014,-3.827,-110.2,0,-76.3,-77.31
9/24/17 4:15,3898,267,415,0.07,0.002,9.27,4.592,1.266,1.002,NAN,0,0,0,0,0,0.152,0.019,9.92,8.2,1.415,1.025,0.014,-3.822,-110.1,0,-76.42,-77.49
9/24/17 4:30,3899,267,430,NAN,0.001,9.29,4.594,1.266,1.002,NAN,0,0,0,0,0,0.152,0.019,9.93,8.2,1.415,1.025,0.014,-3.857,-110,0,-76.14,-77.31
9/24/17 4:45,3900,267,445,NAN,0.001,9.29,4.595,1.266,1.002,NAN,0,0,0,0,0,0.152,0.019,9.94,8.2,1.415,1.025,0.014,-4.119,-110,0,-76.4,-77.49
9/24/17 5:00,3901,267,500,NAN,0.001,9.29,4.595,1.266,1.002,NAN,0,0,0,0,0,0.152,0.019,9.94,8.2,1.415,1.025,0.014,-4.078,-110,0,-76.55,-77.68
9/24/17 5:15,3902,267,515,NAN,0.001,9.29,4.595,1.266,1.002,NAN,0,0,0,0,0,0.152,0.019,9.94,8.2,1.415,1.024,0.014,-4.364,-110,0,-76.48,-77.68
9/24/17 5:30,3903,267,530,NAN,0.001,9.29,4.595,1.266,1.002,NAN,0,0,0,0,0,0.152,0.019,9.91,8.2,1.415,1.025,0.014,-4.364,-110,0,-76.62,-77.68
9/24/17 5:45,3904,267,545,NAN,0.001,9.29,4.595,1.266,1.002,NAN,0,0,0,0,0,0.152,0.019,9.93,8.2,1.415,1.025,0.014,-4.364,-110,0,-76.74,-77.87
9/24/17 6:00,3905,267,600,NAN,0.001,9.29,4.595,1.266,1.002,NAN,0,0,0,0,0,0.152,0.019,9.92,8.2,1.415,1.025,0.014,-4.364,-110,0,-76.76,-77.87
9/24/17 6:15,3906,267,615,NAN,0.001,9.29,4.595,1.266,1.002,NAN,0,0,0,0,0,0.152,0.019,9.92,8.2,1.415,1.024,0.014,-4.436,-110,0,-76.73,-77.87
9/24/17 6:30,3907,267,630,NAN,0.001,9.29,4.595,1.266,1.002,NAN,0,0,0,0,0,0.152,0.019,9.91,8.2,1.415,1.025,0.014,-4.69,-110,0,-76.86,-78.06
9/24/17 6:45,3908,267,645,NAN,0.001,9.29,4.595,1.266,1.002,NAN,0,0,0,0,0,0.152,0.019,9.93,8.2,1.415,1.025,0.014,-4.871,-110,0,-76.67,-78.06
9/24/17 7:00,3909,267,700,0.066,0.001,9,4.445,1.26,1.002,NAN,0,0,0,0,0,0.152,0.019,9.91,8.2,1.415,1.025,0.014,-4.907,-110,0,-76.73,-78.06
9/24/17 7:15,3910,267,715,0.013,0.001,5.549,2.361,1.173,1.002,NAN,0,0,0,0,0,0.152,0.019,9.91,8.2,1.415,1.025,0.014,-4.907,-110,0,-76.82,-78.26
9/24/17 7:30,3911,267,730,NAN,0.001,5.549,2.361,1.173,1.002,NAN,0,0,0,0,0,0.152,0.019,9.93,8.2,1.415,1.025,0.014,-4.871,-109.9,0,-76.4,-78.26
9/24/17 7:45,3912,267,745,NAN,0.001,5.549,2.361,1.173,1.002,NAN,0,0,0,0,0,0.152,0.019,9.92,8.2,1.415,1.025,0.014,-4.364,-110,0,-76.27,-78.26
9/24/17 8:00,3913,267,800,NAN,0.001,5.549,2.361,1.173,1.002,NAN,0,0,0,0,0,0.152,0.019,9.91,8.2,1.415,1.025,0.014,-3.97,-109.9,0,-75.74,-77.87
9/24/17 8:15,3914,267,815,NAN,0.001,5.549,2.361,1.173,1.002,NAN,0,0,0,0,0,0.152,0.019,9.91,8.2,1.415,1.025,0.014,-3.232,-109.9,0,-75.44,-77.68
9/24/17 8:30,3915,267,830,NAN,0.001,5.549,2.361,1.173,1.002,NAN,0,0,0,0,0,0.152,0.019,9.91,8.2,1.415,1.025,0.014,-2.321,-109.9,0,-74.91,-77.13
9/24/17 8:45,3916,267,845,NAN,0.001,5.549,2.361,1.173,1.002,NAN,0,0,0,0,0,0.152,0.019,9.89,8.2,1.415,1.025,0.014,-0.329,-110,0,-75.31,-76.6
9/24/17 9:00,3917,267,900,NAN,0.001,5.791,2.361,1.173,1.002,NAN,0,0,0,0,0,0.152,0.019,9.9,8.2,1.415,1.025,0.014,0.94,-110.1,0,-76.45,-75.93
9/24/17 9:15,3918,267,915,NAN,0.001,9.18,2.361,1.173,1.002,NAN,0,0,0,0,0,0.152,0.019,9.89,8.2,1.415,1.025,0.015,1.627,-109.9,0,-77.07,-75.14
9/24/17 9:30,3919,267,930,NAN,0.001,9.18,2.361,1.173,1.002,NAN,0,0,0,0,0,0.152,0.019,9.9,8.2,1.415,1.024,0.015,3.355,-110,0,-76.43,-74.4
9/24/17 9:45,3920,267,945,NAN,0.001,9.18,2.361,1.173,1.002,NAN,0,0,0,0,0,0.152,0.019,9.89,8.2,1.415,1.025,0.015,6.357,-110.1,0,-72.72,-73.28
9/24/17 10:00,3921,267,1000,NAN,0.001,9.18,2.361,1.173,1.002,NAN,0,0,0,0,0,0.152,0.019,9.87,8.2,1.415,1.025,0.015,7.439,-110.1,0,-79.23,-72.02
9/24/17 10:15,3922,267,1015,NAN,0.001,9.18,2.361,1.173,1.002,NAN,0,0,0,0,0,0.152,0.019,9.89,8.2,1.415,1.025,0.016,8.22,-110.1,0,-85.5,-70.53
